"iv_op01";"iv_op02";"iv_op03";"iv_op04";"iv_op05";"iv_op06";"iv_op07";"iv_op08";"iv_bs01";"iv_bs02";"iv_bs03";"iv_bs04";"iv_bs05";"iv_bs06";"iv_bs07";"iv_bs08";"iv_ns01";"iv_ns02";"iv_ns03";"iv_ns04";"iv_ns05";"iv_ns06";"iv_ns07";"iv_ns08";"iv_sin1";"iv_cos1";"iv_sin2";"iv_cos2";"iv_sin3";"iv_cos3";"iv_sin4";"iv_cos4";"iv_hg20";"iv_hg40";"iv_hg60";"iv_hg80";"iv_op01_x_iv_hg20";"iv_op01_x_iv_hg40";"iv_op01_x_iv_hg60";"iv_op02_x_iv_hg20";"iv_op02_x_iv_hg40";"iv_op02_x_iv_hg60";"IV_d_uf_X11";"IV_d_uf_X12";"IV_d_uf_X13";"IV_d_uf_X14";"IV_d_uf_X15";"IV_d_uf_X16";"IV_d_uf_X17";"IV_d_uf_X21";"IV_d_uf_X22";"IV_d_uf_X23";"IV_d_uf_X24";"IV_d_uf_X25";"IV_d_uf_X26";"IV_d_uf_X27";"IV_d_uf_X28";"IV_d_uf_X29";"IV_d_uf_X31";"IV_d_uf_X32";"IV_d_uf_X33";"IV_d_uf_X35";"IV_d_uf_X41";"IV_d_uf_X42";"IV_d_uf_X43";"IV_d_uf_X50";"IV_d_uf_X51";"IV_d_uf_X52";"IV_d_uf_X53";"IV_d_reg_X1";"IV_d_reg_X2";"IV_d_reg_X3";"IV_d_reg_X4";"IV_d_reg_X5";"IV_d_cap_X1";"IV_d_cap_X2";"IVop1_x_IV_d_reg_X1";"IVop1_x_IV_d_reg_X2";"IVop1_x_IV_d_reg_X3";"IVop2_x_IV_d_reg_X1";"IVop2_x_IV_d_reg_X2";"IVop2_x_IV_d_reg_X3";"IVop1_x_IV_d_cap_X1";"IVop1_x_IV_d_cap_X2"
0,0161483563406391;-0,0208636487904603;-0,02749624993954;0,00865022030889403;0,0306336369148656;0,00546331760294108;-0,0291785270036598;-0,024042856759443;0;0;0,000980507754910806;0,28001560937834;0,673626983572434;0,0453768992943145;0;0;0;0;0,118744689501477;0,675509287664481;0,205692214158067;4,68742005017648e-05;1,5735173965982e-05;-8,80069849285604e-06;-0,739322074993159;-0,673351965488933;0,995647944652;-0,0931942611443821;-0,601520925939722;0,79885704331665;-0,185577349123532;-0,982629659379505;0,248676035711584;0,10014332881488;-0,173496891135188;-0,104234977916581;0,00401570923804817;0,00161715015884047;-0,00280168962204409;-0,00518828947169046;-0,00208935524110123;0,0036197782028813;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0,0161483563406391;0;0;-0,0208636487904603;0;0;0,0161483563406391
-0,0336706780939952;-0,0155739776776685;0,0290197432970989;0,0104374669115504;-0,0299532118922204;-0,0052124920190097;0,0324321885634817;0,00185066296523037;0,007816227369624;0,259331043832118;0,732548140180804;0,000304588617453351;0;0;0;0;0,833919688384876;0,0549556781665789;0;0;0;-0,0360140294070673;0,0817202425954711;-0,0457062131884038;0,264264604479546;-0,964450215832455;-0,509740109654352;0,860328437638539;0,718973313069653;-0,69503767890212;-0,877087824281252;0,480330041219138;-0,863463901607991;-0,536462888249396;-0,271401978453397;-0,104234977916581;0,0290734150768278;0,0180630692196203;0,00913828865057774;0,0134475675291154;0,00835486104649368;0,00422680835410828;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-0,0336706780939952;0;0;-0,0155739776776685;0;0;-0,0336706780939952
-0,146366701465685;0,267313887970755;-0,256735605749034;0,155108060924284;-0,000976912994758494;-0,165821632286144;0,289700521098405;-0,347987888841234;0,311222422030503;0,0439209591403814;0,00178872673740331;0;0;0;0;0;0,00221811872744318;0;0;0;0;-0,0656932702396233;0,149066074228794;-0,0833728039891704;0,377369395518802;0,926062816079867;0,698935530232998;0,715184678651548;0,917147015252889;0,398549058978587;0,999735965175672;0,022978249155835;-0,863463901607991;-0,536462888249396;-0,271401978453397;-0,104234977916581;0,126382363113052;0,0785203034118184;0,0397242123574846;-0,230815892661229;-0,143403980409967;-0,0725495180633326;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-0,146366701465685;0;0;0,267313887970755;0;0;-0,146366701465685
-0,0666453338389186;0,0283121580107336;0,0460235459382051;-0,0577891268132309;-0,0102351795036865;0,069135366802681;-0,0283855657946056;-0,0529661369619367;0,183085763196501;0,497654182654462;0,30528046223755;0;0;0;0;0;0,378564425885777;0;0;0;0;-0,175941843838237;0,399233587517804;-0,223291743679568;0,838862864268066;-0,544342810140794;-0,913257937716869;-0,407381810096047;0,155387920132307;0,987853528756645;0,744089343503362;-0,668080121605737;-0,863463901607991;-0,536462888249396;-0,271401978453397;-0,104234977916581;0,0575458399805197;0,0357527482795715;0,0180876754585696;-0,02444652641889;-0,0151884220590114;-0,00768397569839829;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-0,0666453338389186;0;0;0,0283121580107336;0;0;-0,0666453338389186
-0,0111710419362422;-0,0270555524195933;0,00162677942681646;0,027930542227362;0,00155209729426301;-0,030001633844884;-0,00906409623606402;0,0282420884669674;0;0,010898109975855;0,563073364038797;0,411445588276711;0,0145829377086372;0;0;0;0,0716204101682947;0,632953724733351;0,292754305292409;0,00267155980594578;0;0;0;0;-0,227125326227658;-0,973865538042075;0,44237905605936;0,89682817237196;-0,63451010866793;-0,772914563194544;0,793476000682698;0,608601541520059;-0,38793042872347;-0,536462888249396;-0,271401978453397;-0,104234977916581;0,00433358708761428;0,00599284942187159;0,00303184288288199;0,0104956720494831;0,0145142997941979;0,0073429304548272;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-0,0111710419362422;0;0;-0,0270555524195933;0;0;-0,0111710419362422
-0,0318403586095522;-0,017067613089874;0,0270204205087733;0,01300196073543;-0,0281599097460231;-0,0090547324054347;0,0305954711785045;0,00675873739372877;0,00507809878391738;0,231453098223716;0,761487148006501;0,00198165498586601;0;0;0;0;0,826325647576329;0,0889890347983437;0;0;0;-0,0274967370679618;0,0623934633467247;-0,0348967262787629;0,225100569180702;-0,974335534482102;-0,43864696676981;0,898659467509048;0,62967808445253;-0,776856170703556;-0,788388499163633;0,61517767708729;-0,863463901607991;-0,536462888249396;-0,271401978453397;-0,104234977916581;0,0274930002736016;0,0170811707425769;0,00864153632129812;0,0147372677897183;0,00915614101371703;0,00463218396006891;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-0,0318403586095522;0;0;-0,017067613089874;0;0;-0,0318403586095522
-0,0649780440600629;0,025321006988789;0,0463564770423085;-0,0539119455754758;-0,0140097530666725;0,0671029795114496;-0,0215530336198624;-0,0555131932541919;0,170522332188819;0,496391528860293;0,321251975468189;0;0;0;0;0;0,398369973520133;0;0;0;0;-0,172106802966753;0,390531410184666;-0,218424607217912;0,818269332021672;-0,574835020047324;-0,940739735753576;-0,339129399454386;0,26327095770077;0,964721930315321;0,638065003257976;-0,769982500851415;-0,863463901607991;-0,536462888249396;-0,271401978453397;-0,104234977916581;0,0561061954429579;0,0348583091892579;0,0176351697139331;-0,021863775487183;-0,0135837805425889;-0,00687217139318962;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-0,0649780440600629;0;0;0,025321006988789;0;0;-0,0649780440600629
-0,0260267190041765;-0,0211544757367915;0,020275783259839;0,0198706038727498;-0,0211896338918635;-0,0194040779723986;0,0220817224508582;0,0197894615545507;0,000669425345999426;0,142551048221451;0,826740958636191;0,0300385677963588;0;0;0;0;0,692580091790117;0,282323155661861;0,000328474864027186;0;0;-0,00805365941340766;0,0182747393690921;-0,0102210799556844;0,098579065395945;-0,995129221692169;-0,196197817245216;0,980564335731324;0,291905296949924;-0,956447226778653;-0,384769164677983;0,923012833016425;-0,734102769679078;-0,536462888249396;-0,271401978453397;-0,104234977916581;0,0191062865066251;0,013962368848636;0,00706370303038414;0,0155295592294875;0,011348591153161;0,0057413665681096;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-0,0260267190041765;0;0;-0,0211544757367915;0;0;-0,0260267190041765
-0,0477390038038922;-0,000784892581187613;0,0414826565121484;-0,0147886696752627;-0,03497626853934;0,029823658550118;0,0286886983661372;-0,0391555077549481;0,0578958328134732;0,421116660978998;0,520174637132539;0;0;0;0;0;0,645044924994877;0;0;0;0;-0,110898150339801;0,251641482454587;-0,140743332114787;0,546290278853009;-0,837595923599621;-0,915141021338761;0,403133862461403;0,98674649913127;0,162269363874338;-0,737848669258335;-0,674966177873902;-0,863463901607991;-0,536462888249396;-0,271401978453397;-0,104234977916581;0,0412209064833875;0,0256102038627849;0,0129564600817706;0,000677726410495423;0,000421065741069431;0,000213021399407712;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-0,0477390038038922;0;0;-0,000784892581187613;0;0;-0,0477390038038922
0,0640410444646487;0,0432754323956596;-0,000892037338707541;-0,0453777532127272;-0,047709737688638;-0,00549645366860469;0,0435268706571982;0,0641544254536215;0;0;0;0;0,18660433450542;0,502464675219117;0,286649128076348;0,024281862199115;0;0;0;0;0,26125158475089;0,510412504158445;0,226156967076395;0,00217894401427026;-0,949782379016432;0,312911221450888;-0,594395128661124;-0,804173134980226;0,577796567548811;-0,816180817300194;0,955993188064783;0,293388862047851;1,36468871468472;1,21615600778802;0,942515787837949;0,542459855409523;0,0873960906575285;0,077883900970702;0,0603596954775635;0,0590574942134582;0,0526296770976056;0,040787778258423;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0,0640410444646487;0;0;0,0432754323956596;0;0,0640410444646487;0
