"rmse";"mae";"by_good.share";"by_good.n";"by_good.rmse";"by_good.mae";"rmse_weighted";"mae_weighted";"by_good_weighted.share";"by_good_weighted.n";"by_good_weighted.rmse";"by_good_weighted.mae";"by_good_weighted.weight";"cv_FEw4"
0,0312944150107448;0,0234922937709772;"w_despesahat1";544;0,0385276573252161;0,0299928125685055;0,034117907913044;0,0260755269628275;"w_despesahat4";544;0,0388403648964798;0,0351367765069869;0,0400170517369749;0,0379223844430404
0,0312944150107448;0,0234922937709772;"w_despesahat2";544;0,037095786977902;0,0307913910609952;0,034117907913044;0,0260755269628275;"w_despesahat1";544;0,0385276573252161;0,0299928125685055;0,332351445740856;0,0379223844430404
0,0312944150107448;0,0234922937709772;"w_despesahat3";544;0,00659498159893061;0,00525331116672962;0,034117907913044;0,0260755269628275;"w_despesahat2";544;0,037095786977902;0,0307913910609952;0,196920565644498;0,0379223844430404
0,0312944150107448;0,0234922937709772;"w_despesahat4";544;0,0388403648964798;0,0351367765069869;0,034117907913044;0,0260755269628275;"w_despesahat6";544;0,0366878256203206;0,0300776320230907;0,239768079920288;0,0379223844430404
0,0312944150107448;0,0234922937709772;"w_despesahat5";544;0,0114581224111351;0,00972164263694261;0,034117907913044;0,0260755269628275;"w_despesahat5";544;0,0114581224111351;0,00972164263694261;0,094689845066408;0,0379223844430404
0,0312944150107448;0,0234922937709772;"w_despesahat6";544;0,0366878256203206;0,0300776320230907;0,034117907913044;0,0260755269628275;"w_despesahat3";544;0,00659498159893061;0,00525331116672962;0,0962530090199674;0,0379223844430404
